phase,dataset,symbol,start,end,rows,files,status,elapsed
stock,prices,00961.TW,2025-09-22,2025-09-27,45453,1,OK,4.009
stock,prices,00962.TW,2025-09-22,2025-09-27,45453,1,OK,3.146
stock,prices,00963.TW,2025-09-22,2025-09-27,45453,1,OK,3.002
stock,prices,00964.TW,2025-09-22,2025-09-27,45453,1,OK,3.486
stock,prices,00965.TW,2025-09-22,2025-09-27,45453,1,OK,3.807
stock,prices,00946.TW,2025-09-22,2025-09-27,45453,1,OK,3.399
stock,prices,00944.TW,2025-09-22,2025-09-27,45453,1,OK,3.725
stock,prices,00945B.TW,2025-09-22,2025-09-27,45453,1,OK,4.01
stock,prices,00943.TW,2025-09-22,2025-09-27,45453,1,OK,3.748
stock,prices,00918.TW,2025-09-22,2025-09-27,45453,1,OK,3.264
stock,prices,00919.TW,2025-09-22,2025-09-27,45453,1,OK,3.661
stock,prices,00920.TW,2025-09-22,2025-09-27,45453,1,OK,3.512
stock,prices,00921.TW,2025-09-22,2025-09-27,45453,1,OK,2.948
stock,prices,00922.TW,2025-09-22,2025-09-27,45453,1,OK,3.322
stock,prices,00923.TW,2025-09-22,2025-09-27,45453,1,OK,3.552
stock,prices,00924.TW,2025-09-22,2025-09-27,45453,1,OK,3.793
stock,prices,00926.TW,2025-09-22,2025-09-27,45453,1,OK,4.064
stock,prices,00929.TW,2025-09-22,2025-09-27,45453,1,OK,3.948
stock,prices,00927.TW,2025-09-22,2025-09-27,45453,1,OK,4.178
stock,prices,00932.TW,2025-09-22,2025-09-27,45453,1,OK,3.294
stock,prices,00934.TW,2025-09-22,2025-09-27,45453,1,OK,3.39
stock,prices,00930.TW,2025-09-22,2025-09-27,45453,1,OK,4.938
stock,prices,00938.TW,2025-09-22,2025-09-27,45453,1,OK,3.236
stock,prices,00935.TW,2025-09-22,2025-09-27,45453,1,OK,4.461
stock,prices,00936.TW,2025-09-22,2025-09-27,45453,1,OK,3.941
stock,prices,00939.TW,2025-09-22,2025-09-27,45453,1,OK,3.347
stock,prices,00940.TW,2025-09-22,2025-09-27,45453,1,OK,2.983
stock,prices,00941.TW,2025-09-22,2025-09-27,45453,1,OK,3.289
stock,prices,00971.TW,2025-09-22,2025-09-27,45453,1,OK,2.767
stock,prices,00972.TW,2025-09-22,2025-09-27,45453,1,OK,2.738
stock,prices,020000.TW,2025-09-22,2025-09-27,45453,1,OK,3.625
stock,prices,009800.TW,2025-09-22,2025-09-27,45453,1,OK,4.088
stock,prices,020001.TW,2025-09-22,2025-09-27,45453,1,OK,4.557
stock,prices,020012.TW,2025-09-22,2025-09-27,45453,1,OK,3.439
stock,prices,02001B.TW,2025-09-22,2025-09-27,45453,1,OK,3.434
stock,prices,020011.TW,2025-09-22,2025-09-27,45453,1,OK,5.576
stock,prices,02001L.TW,2025-09-22,2025-09-27,45453,1,OK,2.899
stock,prices,02001R.TW,2025-09-22,2025-09-27,45453,1,OK,3.665
stock,prices,020020.TW,2025-09-22,2025-09-27,45453,1,OK,3.416
stock,prices,02001S.TW,2025-09-22,2025-09-27,45453,1,OK,3.977
stock,prices,020023.TW,2025-09-22,2025-09-27,45453,1,OK,3.33
stock,prices,020025.TW,2025-09-22,2025-09-27,45453,1,OK,4.441
stock,prices,020027.TW,2025-09-22,2025-09-27,45453,1,OK,3.493
stock,prices,00986A.TW,2025-09-22,2025-09-27,45453,1,OK,5.156
stock,prices,020029.TW,2025-09-22,2025-09-27,45453,1,OK,3.203
stock,prices,020030.TW,2025-09-22,2025-09-27,45453,1,OK,3.806
stock,prices,020031.TW,2025-09-22,2025-09-27,45453,1,OK,3.792
stock,prices,020032.TW,2025-09-22,2025-09-27,45453,1,OK,3.337
stock,prices,020033.TW,2025-09-22,2025-09-27,45453,1,OK,3.857
stock,prices,020035.TW,2025-09-22,2025-09-27,45453,1,OK,3.62
stock,prices,020034.TW,2025-09-22,2025-09-27,45453,1,OK,4.148
stock,prices,020037.TW,2025-09-22,2025-09-27,45453,1,OK,3.442
stock,prices,020038.TW,2025-09-22,2025-09-27,45453,1,OK,2.907
stock,prices,020036.TW,2025-09-22,2025-09-27,45453,1,OK,4.646
stock,prices,020039.TW,2025-09-22,2025-09-27,45453,1,OK,2.824
stock,prices,020028.TW,2025-09-22,2025-09-27,45453,1,OK,2.925
stock,prices,00985B.TW,2025-09-22,2025-09-27,45453,1,OK,3.486
stock,prices,00984B.TW,2025-09-22,2025-09-27,45453,1,OK,3.83
stock,prices,009802.TW,2025-09-22,2025-09-27,45453,1,OK,3.679
stock,prices,009801.TW,2025-09-22,2025-09-27,45453,1,OK,4.398
stock,prices,009804.TW,2025-09-22,2025-09-27,45453,1,OK,3.425
stock,prices,009805.TW,2025-09-22,2025-09-27,45453,1,OK,3.301
stock,prices,009803.TW,2025-09-22,2025-09-27,45453,1,OK,5.205
stock,prices,009806.TW,2025-09-22,2025-09-27,45453,1,OK,2.885
stock,prices,009807.TW,2025-09-22,2025-09-27,45453,1,OK,3.172
stock,prices,009808.TW,2025-09-22,2025-09-27,45453,1,OK,3.269
stock,prices,00980A.TW,2025-09-22,2025-09-27,45453,1,OK,3.876
stock,prices,00980B.TW,2025-09-22,2025-09-27,45453,1,OK,3.751
stock,prices,00985A.TW,2025-09-22,2025-09-27,45453,1,OK,3.993
stock,prices,00980D.TW,2025-09-22,2025-09-27,45453,1,OK,5.167
stock,prices,00980T.TW,2025-09-22,2025-09-27,45453,1,OK,4.574
stock,prices,009812.TW,2025-09-22,2025-09-27,45453,1,OK,3.323
stock,prices,009811.TW,2025-09-22,2025-09-27,45453,1,OK,4.726
stock,prices,00981A.TW,2025-09-22,2025-09-27,45453,1,OK,3.233
stock,prices,00981B.TW,2025-09-22,2025-09-27,45453,1,OK,2.716
stock,prices,00981D.TW,2025-09-22,2025-09-27,45453,1,OK,3.346
stock,prices,00982B.TW,2025-09-22,2025-09-27,45453,1,OK,3.58
stock,prices,00981T.TW,2025-09-22,2025-09-27,45453,1,OK,4.159
stock,prices,00982A.TW,2025-09-22,2025-09-27,45453,1,OK,4.346
stock,prices,00983B.TW,2025-09-22,2025-09-27,45453,1,OK,3.837
stock,prices,00983A.TW,2025-09-22,2025-09-27,45453,1,OK,4.459
stock,prices,00984A.TW,2025-09-22,2025-09-27,45453,1,OK,2.923
stock,prices,009810.TW,2025-09-22,2025-09-27,45453,1,OK,2.817
stock,prices,3576.TW,2025-09-22,2025-09-27,45453,1,OK,3.917
stock,prices,2450.TW,2025-09-22,2025-09-27,45453,1,OK,4.579
stock,prices,3580.TW,2025-09-22,2025-09-27,45453,1,OK,4.072
stock,prices,3581.TW,2025-09-22,2025-09-27,45453,1,OK,4.045
stock,prices,3577.TW,2025-09-22,2025-09-27,45453,1,OK,4.879
stock,prices,3583.TW,2025-09-22,2025-09-27,45453,1,OK,3.271
stock,prices,3585.TW,2025-09-22,2025-09-27,45453,1,OK,2.846
stock,prices,3587.TW,2025-09-22,2025-09-27,45453,1,OK,3.798
stock,prices,3592.TW,2025-09-22,2025-09-27,45453,1,OK,4.413
stock,prices,3588.TW,2025-09-22,2025-09-27,45453,1,OK,4.858
stock,prices,3593.TW,2025-09-22,2025-09-27,45453,1,OK,4.374
stock,prices,3591.TW,2025-09-22,2025-09-27,45453,1,OK,5.068
stock,prices,3594.TW,2025-09-22,2025-09-27,45453,1,OK,3.495
stock,prices,3595.TW,2025-09-22,2025-09-27,45453,1,OK,4.056
stock,prices,3596.TW,2025-09-22,2025-09-27,45453,1,OK,3.307
stock,prices,3597.TW,2025-09-22,2025-09-27,45453,1,OK,4.552
stock,prices,3603.TW,2025-09-22,2025-09-27,45453,1,OK,4.136
stock,prices,3570.TW,2025-09-22,2025-09-27,45453,1,OK,4.333
stock,prices,3564.TW,2025-09-22,2025-09-27,45453,1,OK,3.24
stock,prices,3563.TW,2025-09-22,2025-09-27,45453,1,OK,3.209
stock,prices,3567.TW,2025-09-22,2025-09-27,45453,1,OK,6.12
stock,prices,3532.TW,2025-09-22,2025-09-27,45453,1,OK,3.343
stock,prices,3533.TW,2025-09-22,2025-09-27,45453,1,OK,4.243
stock,prices,3537.TW,2025-09-22,2025-09-27,45453,1,OK,3.628
stock,prices,3535.TW,2025-09-22,2025-09-27,45453,1,OK,5.003
stock,prices,3541.TW,2025-09-22,2025-09-27,45453,1,OK,3.197
stock,prices,3540.TW,2025-09-22,2025-09-27,45453,1,OK,3.932
stock,prices,3543.TW,2025-09-22,2025-09-27,45453,1,OK,2.757
stock,prices,3605.TW,2025-09-22,2025-09-27,45453,1,OK,2.825
stock,prices,3546.TW,2025-09-22,2025-09-27,45453,1,OK,4.285
stock,prices,3545.TW,2025-09-22,2025-09-27,45453,1,OK,4.787
stock,prices,3550.TW,2025-09-22,2025-09-27,45453,1,OK,4.242
stock,prices,3552.TW,2025-09-22,2025-09-27,45453,1,OK,4.275
stock,prices,3548.TW,2025-09-22,2025-09-27,45453,1,OK,5.36
stock,prices,3555.TW,2025-09-22,2025-09-27,45453,1,OK,3.72
stock,prices,3556.TW,2025-09-22,2025-09-27,45453,1,OK,2.718
stock,prices,3558.TW,2025-09-22,2025-09-27,45453,1,OK,4.215
stock,prices,3531.TW,2025-09-22,2025-09-27,45453,1,OK,4.403
stock,prices,3607.TW,2025-09-22,2025-09-27,45453,1,OK,4.421
stock,prices,3664.TW,2025-09-22,2025-09-27,45453,1,OK,4.48
stock,prices,3666.TW,2025-09-22,2025-09-27,45453,1,OK,3.532
stock,prices,3665.TW,2025-09-22,2025-09-27,45453,1,OK,5.186
stock,prices,3672.TW,2025-09-22,2025-09-27,45453,1,OK,3.194
stock,prices,3673.TW,2025-09-22,2025-09-27,45453,1,OK,3.208
stock,prices,3675.TW,2025-09-22,2025-09-27,45453,1,OK,3.348
stock,prices,3679.TW,2025-09-22,2025-09-27,45453,1,OK,3.733
stock,prices,3680.TW,2025-09-22,2025-09-27,45453,1,OK,4.157
stock,prices,3678.TW,2025-09-22,2025-09-27,45453,1,OK,4.89
stock,prices,3684.TW,2025-09-22,2025-09-27,45453,1,OK,3.57
stock,prices,3686.TW,2025-09-22,2025-09-27,45453,1,OK,3.534
stock,prices,3689.TW,2025-09-22,2025-09-27,45453,1,OK,3.68
stock,prices,3691.TW,2025-09-22,2025-09-27,45453,1,OK,3.119
stock,prices,3693.TW,2025-09-22,2025-09-27,45453,1,OK,3.25
stock,prices,3663.TW,2025-09-22,2025-09-27,45453,1,OK,3.744
stock,prices,3694.TW,2025-09-22,2025-09-27,45453,1,OK,4.423
stock,prices,3661.TW,2025-09-22,2025-09-27,45453,1,OK,3.916
stock,prices,3659.TW,2025-09-22,2025-09-27,45453,1,OK,3.584
stock,prices,3611.TW,2025-09-22,2025-09-27,45453,1,OK,2.942
stock,prices,3609.TW,2025-09-22,2025-09-27,45453,1,OK,4.09
stock,prices,3615.TW,2025-09-22,2025-09-27,45453,1,OK,2.752
stock,prices,3616.TW,2025-09-22,2025-09-27,45453,1,OK,3.531
stock,prices,3622.TW,2025-09-22,2025-09-27,45453,1,OK,3.214
stock,prices,3617.TW,2025-09-22,2025-09-27,45453,1,OK,3.643
stock,prices,3624.TW,2025-09-22,2025-09-27,45453,1,OK,3.277
stock,prices,3623.TW,2025-09-22,2025-09-27,45453,1,OK,3.64
stock,prices,3628.TW,2025-09-22,2025-09-27,45453,1,OK,3.331
stock,prices,3630.TW,2025-09-22,2025-09-27,45453,1,OK,3.631
stock,prices,3625.TW,2025-09-22,2025-09-27,45453,1,OK,5.281
stock,prices,3631.TW,2025-09-22,2025-09-27,45453,1,OK,3.651
stock,prices,3632.TW,2025-09-22,2025-09-27,45453,1,OK,3.321
stock,prices,3633.TW,2025-09-22,2025-09-27,45453,1,OK,3.788
stock,prices,3645.TW,2025-09-22,2025-09-27,45453,1,OK,3.27
stock,prices,3646.TW,2025-09-22,2025-09-27,45453,1,OK,3.312
stock,prices,3652.TW,2025-09-22,2025-09-27,45453,1,OK,3.975
stock,prices,3653.TW,2025-09-22,2025-09-27,45453,1,OK,4.273
stock,prices,3530.TW,2025-09-22,2025-09-27,45453,1,OK,3.708
stock,prices,3529.TW,2025-09-22,2025-09-27,45453,1,OK,3.484
stock,prices,3362.TW,2025-09-22,2025-09-27,45453,1,OK,3.317
stock,prices,3363.TW,2025-09-22,2025-09-27,45453,1,OK,3.028
stock,prices,3372.TW,2025-09-22,2025-09-27,45453,1,OK,3.163
stock,prices,3373.TW,2025-09-22,2025-09-27,45453,1,OK,3.018
stock,prices,3376.TW,2025-09-22,2025-09-27,45453,1,OK,3.469
stock,prices,3374.TW,2025-09-22,2025-09-27,45453,1,OK,3.919
stock,prices,3379.TW,2025-09-22,2025-09-27,45453,1,OK,3.586
stock,prices,3388.TW,2025-09-22,2025-09-27,45453,1,OK,2.935
stock,prices,3380.TW,2025-09-22,2025-09-27,45453,1,OK,4.269
stock,prices,3390.TW,2025-09-22,2025-09-27,45453,1,OK,3.4
stock,prices,3402.TW,2025-09-22,2025-09-27,45453,1,OK,3.151
stock,prices,3406.TW,2025-09-22,2025-09-27,45453,1,OK,3.648
stock,prices,3413.TW,2025-09-22,2025-09-27,45453,1,OK,3.573
stock,prices,3416.TW,2025-09-22,2025-09-27,45453,1,OK,3.695
stock,prices,3426.TW,2025-09-22,2025-09-27,45453,1,OK,3.57
stock,prices,3419.TW,2025-09-22,2025-09-27,45453,1,OK,4.361
stock,prices,3430.TW,2025-09-22,2025-09-27,45453,1,OK,3.824
stock,prices,3360.TW,2025-09-22,2025-09-27,45453,1,OK,3.335
stock,prices,3357.TW,2025-09-22,2025-09-27,45453,1,OK,2.958
stock,prices,3356.TW,2025-09-22,2025-09-27,45453,1,OK,2.85
stock,prices,3305.TW,2025-09-22,2025-09-27,45453,1,OK,3.186
stock,prices,3306.TW,2025-09-22,2025-09-27,45453,1,OK,4.346
stock,prices,3308.TW,2025-09-22,2025-09-27,45453,1,OK,3.892
stock,prices,3311.TW,2025-09-22,2025-09-27,45453,1,OK,4.458
stock,prices,3310.TW,2025-09-22,2025-09-27,45453,1,OK,4.718
stock,prices,3312.TW,2025-09-22,2025-09-27,45453,1,OK,4.124
stock,prices,3317.TW,2025-09-22,2025-09-27,45453,1,OK,3.089
stock,prices,3432.TW,2025-09-22,2025-09-27,45453,1,OK,3.186
stock,prices,3321.TW,2025-09-22,2025-09-27,45453,1,OK,3.749
stock,prices,3324.TW,2025-09-22,2025-09-27,45453,1,OK,4.351
stock,prices,3323.TW,2025-09-22,2025-09-27,45453,1,OK,4.405
stock,prices,3332.TW,2025-09-22,2025-09-27,45453,1,OK,4.258
stock,prices,3325.TW,2025-09-22,2025-09-27,45453,1,OK,4.47
stock,prices,3338.TW,2025-09-22,2025-09-27,45453,1,OK,3.019
stock,prices,3339.TW,2025-09-22,2025-09-27,45453,1,OK,2.906
stock,prices,3346.TW,2025-09-22,2025-09-27,45453,1,OK,2.887
stock,prices,3354.TW,2025-09-22,2025-09-27,45453,1,OK,4.685
stock,prices,3349.TW,2025-09-22,2025-09-27,45453,1,OK,5.605
stock,prices,3437.TW,2025-09-22,2025-09-27,45453,1,OK,5.186
stock,prices,3498.TW,2025-09-22,2025-09-27,45453,1,OK,4.676
stock,prices,3494.TW,2025-09-22,2025-09-27,45453,1,OK,5.362
stock,prices,3499.TW,2025-09-22,2025-09-27,45453,1,OK,3.591
stock,prices,3501.TW,2025-09-22,2025-09-27,45453,1,OK,2.957
stock,prices,3504.TW,2025-09-22,2025-09-27,45453,1,OK,2.88
stock,prices,3515.TW,2025-09-22,2025-09-27,45453,1,OK,3.919
stock,prices,3511.TW,2025-09-22,2025-09-27,45453,1,OK,4.726
stock,prices,3508.TW,2025-09-22,2025-09-27,45453,1,OK,4.99
stock,prices,3516.TW,2025-09-22,2025-09-27,45453,1,OK,4.502
stock,prices,3518.TW,2025-09-22,2025-09-27,45453,1,OK,3.243
stock,prices,3520.TW,2025-09-22,2025-09-27,45453,1,OK,3.032
stock,prices,3523.TW,2025-09-22,2025-09-27,45453,1,OK,2.712
stock,prices,3527.TW,2025-09-22,2025-09-27,45453,1,OK,3.227
stock,prices,3528.TW,2025-09-22,2025-09-27,45453,1,OK,4.503
stock,prices,3526.TW,2025-09-22,2025-09-27,45453,1,OK,4.837
stock,prices,3492.TW,2025-09-22,2025-09-27,45453,1,OK,4.704
stock,prices,3491.TW,2025-09-22,2025-09-27,45453,1,OK,4.337
stock,prices,3490.TW,2025-09-22,2025-09-27,45453,1,OK,3.408
stock,prices,3438.TW,2025-09-22,2025-09-27,45453,1,OK,2.738
stock,prices,3441.TW,2025-09-22,2025-09-27,45453,1,OK,5.072
stock,prices,3444.TW,2025-09-22,2025-09-27,45453,1,OK,5.088
stock,prices,3443.TW,2025-09-22,2025-09-27,45453,1,OK,5.499
stock,prices,3447.TW,2025-09-22,2025-09-27,45453,1,OK,5.333
stock,prices,3454.TW,2025-09-22,2025-09-27,45453,1,OK,5.938
stock,prices,3434.TW,2025-09-22,2025-09-27,45453,1,OK,5.926
stock,prices,3466.TW,2025-09-22,2025-09-27,45453,1,OK,3.978
stock,prices,3473.TW,2025-09-22,2025-09-27,45453,1,OK,3.742
stock,prices,3467.TW,2025-09-22,2025-09-27,45453,1,OK,4.088
stock,prices,3481.TW,2025-09-22,2025-09-27,45453,1,OK,3.575
stock,prices,3483.TW,2025-09-22,2025-09-27,45453,1,OK,3.349
stock,prices,3479.TW,2025-09-22,2025-09-27,45453,1,OK,5.159
stock,prices,3484.TW,2025-09-22,2025-09-27,45453,1,OK,3.568
stock,prices,3485.TW,2025-09-22,2025-09-27,45453,1,OK,3.749
stock,prices,3489.TW,2025-09-22,2025-09-27,45453,1,OK,4.181
stock,prices,3455.TW,2025-09-22,2025-09-27,45453,1,OK,3.552
stock,prices,3701.TW,2025-09-22,2025-09-27,45453,1,OK,3.65
stock,prices,3702.TW,2025-09-22,2025-09-27,45453,1,OK,3.804
stock,prices,4540.TW,2025-09-22,2025-09-27,45453,1,OK,3.109
stock,prices,4541.TW,2025-09-22,2025-09-27,45453,1,OK,3.254
stock,prices,4542.TW,2025-09-22,2025-09-27,45453,1,OK,4.074
stock,prices,4544.TW,2025-09-22,2025-09-27,45453,1,OK,4.347
stock,prices,4543.TW,2025-09-22,2025-09-27,45453,1,OK,4.665
stock,prices,4545.TW,2025-09-22,2025-09-27,45453,1,OK,3.939
stock,prices,4546.TW,2025-09-22,2025-09-27,45453,1,OK,3.633
stock,prices,4549.TW,2025-09-22,2025-09-27,45453,1,OK,3.659
stock,prices,4550.TW,2025-09-22,2025-09-27,45453,1,OK,2.964
stock,prices,4551.TW,2025-09-22,2025-09-27,45453,1,OK,2.991
stock,prices,4552.TW,2025-09-22,2025-09-27,45453,1,OK,3.67
stock,prices,4553.TW,2025-09-22,2025-09-27,45453,1,OK,3.831
stock,prices,4554.TW,2025-09-22,2025-09-27,45453,1,OK,3.73
stock,prices,4555.TW,2025-09-22,2025-09-27,45453,1,OK,3.92
stock,prices,4556.TW,2025-09-22,2025-09-27,45453,1,OK,3.691
stock,prices,4557.TW,2025-09-22,2025-09-27,45453,1,OK,3.682
stock,prices,4558.TW,2025-09-22,2025-09-27,45453,1,OK,3.234
stock,prices,4559.TW,2025-09-22,2025-09-27,45453,1,OK,3.951
stock,prices,4560.TW,2025-09-22,2025-09-27,45453,1,OK,3.546
stock,prices,4561.TW,2025-09-22,2025-09-27,45453,1,OK,3.757
stock,prices,4562.TW,2025-09-22,2025-09-27,45453,1,OK,3.449
stock,prices,4563.TW,2025-09-22,2025-09-27,45453,1,OK,3.867
stock,prices,4537.TW,2025-09-22,2025-09-27,45453,1,OK,3.082
stock,prices,4538.TW,2025-09-22,2025-09-27,45453,1,OK,4.621
stock,prices,4535.TW,2025-09-22,2025-09-27,45453,1,OK,3.535
stock,prices,4430.TW,2025-09-22,2025-09-27,45453,1,OK,3.254
stock,prices,4426.TW,2025-09-22,2025-09-27,45453,1,OK,4.157
stock,prices,4431.TW,2025-09-22,2025-09-27,45453,1,OK,3.413
stock,prices,4432.TW,2025-09-22,2025-09-27,45453,1,OK,3.559
stock,prices,4438.TW,2025-09-22,2025-09-27,45453,1,OK,3.497
stock,prices,4433.TW,2025-09-22,2025-09-27,45453,1,OK,3.719
stock,prices,4439.TW,2025-09-22,2025-09-27,45453,1,OK,2.956
stock,prices,4440.TW,2025-09-22,2025-09-27,45453,1,OK,2.909
stock,prices,4441.TW,2025-09-22,2025-09-27,45453,1,OK,3.344
stock,prices,4442.TW,2025-09-22,2025-09-27,45453,1,OK,3.369
stock,prices,4502.TW,2025-09-22,2025-09-27,45453,1,OK,3.668
stock,prices,4564.TW,2025-09-22,2025-09-27,45453,1,OK,3.917
stock,prices,4503.TW,2025-09-22,2025-09-27,45453,1,OK,4.005
stock,prices,4510.TW,2025-09-22,2025-09-27,45453,1,OK,3.733
stock,prices,4513.TW,2025-09-22,2025-09-27,45453,1,OK,3.255
stock,prices,4523.TW,2025-09-22,2025-09-27,45453,1,OK,2.835
stock,prices,4526.TW,2025-09-22,2025-09-27,45453,1,OK,3.311
stock,prices,4527.TW,2025-09-22,2025-09-27,45453,1,OK,3.844
stock,prices,4528.TW,2025-09-22,2025-09-27,45453,1,OK,4.264
stock,prices,4529.TW,2025-09-22,2025-09-27,45453,1,OK,4.272
stock,prices,4533.TW,2025-09-22,2025-09-27,45453,1,OK,3.661
stock,prices,4532.TW,2025-09-22,2025-09-27,45453,1,OK,4.146
stock,prices,4534.TW,2025-09-22,2025-09-27,45453,1,OK,2.798
stock,prices,4506.TW,2025-09-22,2025-09-27,45453,1,OK,3.353
stock,prices,4420.TW,2025-09-22,2025-09-27,45453,1,OK,2.971
stock,prices,4568.TW,2025-09-22,2025-09-27,45453,1,OK,3.848
stock,prices,4565.TW,2025-09-22,2025-09-27,45453,1,OK,4.358
stock,prices,4720.TW,2025-09-22,2025-09-27,45453,1,OK,4.22
stock,prices,4721.TW,2025-09-22,2025-09-27,45453,1,OK,4.133
stock,prices,4722.TW,2025-09-22,2025-09-27,45453,1,OK,3.433
stock,prices,4724.TW,2025-09-22,2025-09-27,45453,1,OK,3.327
stock,prices,4726.TW,2025-09-22,2025-09-27,45453,1,OK,2.898
stock,prices,4728.TW,2025-09-22,2025-09-27,45453,1,OK,3.691
stock,prices,4729.TW,2025-09-22,2025-09-27,45453,1,OK,3.875
stock,prices,4732.TW,2025-09-22,2025-09-27,45453,1,OK,4.119
stock,prices,4736.TW,2025-09-22,2025-09-27,45453,1,OK,4.115
stock,prices,4737.TW,2025-09-22,2025-09-27,45453,1,OK,3.155
stock,prices,4735.TW,2025-09-22,2025-09-27,45453,1,OK,4.84
stock,prices,4738.TW,2025-09-22,2025-09-27,45453,1,OK,3.258
stock,prices,4739.TW,2025-09-22,2025-09-27,45453,1,OK,2.953
stock,prices,4741.TW,2025-09-22,2025-09-27,45453,1,OK,3.112
stock,prices,4743.TW,2025-09-22,2025-09-27,45453,1,OK,3.166
stock,prices,4745.TW,2025-09-22,2025-09-27,45453,1,OK,3.752
stock,prices,4744.TW,2025-09-22,2025-09-27,45453,1,OK,4.353
stock,prices,4714.TW,2025-09-22,2025-09-27,45453,1,OK,3.47
stock,prices,4746.TW,2025-09-22,2025-09-27,45453,1,OK,4.546
stock,prices,4711.TW,2025-09-22,2025-09-27,45453,1,OK,3.302
stock,prices,4716.TW,2025-09-22,2025-09-27,45453,1,OK,5.13
stock,prices,4569.TW,2025-09-22,2025-09-27,45453,1,OK,3.227
stock,prices,4570.TW,2025-09-22,2025-09-27,45453,1,OK,3.361
stock,prices,4571.TW,2025-09-22,2025-09-27,45453,1,OK,3.366
stock,prices,4572.TW,2025-09-22,2025-09-27,45453,1,OK,3.939
stock,prices,4573.TW,2025-09-22,2025-09-27,45453,1,OK,3.936
stock,prices,4576.TW,2025-09-22,2025-09-27,45453,1,OK,3.429
stock,prices,4577.TW,2025-09-22,2025-09-27,45453,1,OK,3.345
stock,prices,4575.TW,2025-09-22,2025-09-27,45453,1,OK,4.606
stock,prices,4580.TW,2025-09-22,2025-09-27,45453,1,OK,2.715
stock,prices,4581.TW,2025-09-22,2025-09-27,45453,1,OK,2.725
stock,prices,4582.TW,2025-09-22,2025-09-27,45453,1,OK,2.954
stock,prices,4566.TW,2025-09-22,2025-09-27,45453,1,OK,3.569
stock,prices,4583.TW,2025-09-22,2025-09-27,45453,1,OK,4.462
stock,prices,4585.TW,2025-09-22,2025-09-27,45453,1,OK,5.243
stock,prices,4589.TW,2025-09-22,2025-09-27,45453,1,OK,3.47
stock,prices,4588.TW,2025-09-22,2025-09-27,45453,1,OK,5.289
stock,prices,4587.TW,2025-09-22,2025-09-27,45453,1,OK,6.119
stock,prices,4590.TW,2025-09-22,2025-09-27,45453,1,OK,4.49
stock,prices,4706.TW,2025-09-22,2025-09-27,45453,1,OK,3.93
stock,prices,4707.TW,2025-09-22,2025-09-27,45453,1,OK,3.37
stock,prices,4584.TW,2025-09-22,2025-09-27,45453,1,OK,3.091
stock,prices,4416.TW,2025-09-22,2025-09-27,45453,1,OK,3.008
stock,prices,4106.TW,2025-09-22,2025-09-27,45453,1,OK,3.473
stock,prices,4107.TW,2025-09-22,2025-09-27,45453,1,OK,3.577
stock,prices,4108.TW,2025-09-22,2025-09-27,45453,1,OK,3.062
stock,prices,4111.TW,2025-09-22,2025-09-27,45453,1,OK,3.766
stock,prices,4109.TW,2025-09-22,2025-09-27,45453,1,OK,4.029
stock,prices,4114.TW,2025-09-22,2025-09-27,45453,1,OK,3.363
stock,prices,4113.TW,2025-09-22,2025-09-27,45453,1,OK,3.868
stock,prices,4115.TW,2025-09-22,2025-09-27,45453,1,OK,2.861
stock,prices,4116.TW,2025-09-22,2025-09-27,45453,1,OK,3.678
stock,prices,4117.TW,2025-09-22,2025-09-27,45453,1,OK,2.779
stock,prices,4119.TW,2025-09-22,2025-09-27,45453,1,OK,3.836
stock,prices,4121.TW,2025-09-22,2025-09-27,45453,1,OK,3.79
stock,prices,4120.TW,2025-09-22,2025-09-27,45453,1,OK,4.085
stock,prices,4123.TW,2025-09-22,2025-09-27,45453,1,OK,3.746
stock,prices,4126.TW,2025-09-22,2025-09-27,45453,1,OK,3.115
stock,prices,4127.TW,2025-09-22,2025-09-27,45453,1,OK,3.652
stock,prices,4128.TW,2025-09-22,2025-09-27,45453,1,OK,3.246
stock,prices,4129.TW,2025-09-22,2025-09-27,45453,1,OK,3.195
stock,prices,4131.TW,2025-09-22,2025-09-27,45453,1,OK,3.337
stock,prices,4130.TW,2025-09-22,2025-09-27,45453,1,OK,3.704
stock,prices,4105.TW,2025-09-22,2025-09-27,45453,1,OK,3.488
stock,prices,4132.TW,2025-09-22,2025-09-27,45453,1,OK,5.041
stock,prices,4104.TW,2025-09-22,2025-09-27,45453,1,OK,4.429
stock,prices,3703.TW,2025-09-22,2025-09-27,45453,1,OK,4.158
stock,prices,3704.TW,2025-09-22,2025-09-27,45453,1,OK,3.437
stock,prices,3705.TW,2025-09-22,2025-09-27,45453,1,OK,3.624
stock,prices,3706.TW,2025-09-22,2025-09-27,45453,1,OK,3.941
stock,prices,3707.TW,2025-09-22,2025-09-27,45453,1,OK,3.215
stock,prices,3709.TW,2025-09-22,2025-09-27,45453,1,OK,3.617
stock,prices,4133.TW,2025-09-22,2025-09-27,45453,1,OK,3.71
stock,prices,3710.TW,2025-09-22,2025-09-27,45453,1,OK,4.038
stock,prices,3711.TW,2025-09-22,2025-09-27,45453,1,OK,4.058
stock,prices,3714.TW,2025-09-22,2025-09-27,45453,1,OK,2.879
stock,prices,3715.TW,2025-09-22,2025-09-27,45453,1,OK,4.815
stock,prices,3716.TW,2025-09-22,2025-09-27,45453,1,OK,3.546
stock,prices,3717.TW,2025-09-22,2025-09-27,45453,1,OK,3.221
